song_file,instrument,piece,start_bar,end_bar,sustain_ratio,low_oct_ratio,mid_oct_ratio,high_oct_ratio,lukabad_density,paren_ratio,transition_entropy
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,121,136,0.171875,0.0,0.9433962264150944,0.05660377358490566,0.0,0.0,4.756742574458947
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,129,144,0.34375,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0,4.47261345493688
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,137,152,0.234375,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,4.806257105867895
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,145,160,0.15625,0.0,0.8703703703703703,0.12962962962962962,0.0,0.0,4.715630027383027
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,153,168,0.09375,0.0,0.9137931034482759,0.08620689655172414,0.0,0.0,4.570213210577786
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,161,176,0.09375,0.0,0.9310344827586207,0.06896551724137931,0.0,0.0,4.704568662112868
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,169,184,0.09375,0.0,0.9827586206896551,0.017241379310344827,0.0,0.0,4.407536225252597
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,177,192,0.0,0.0,0.859375,0.140625,0.0,0.0,4.430582552131279
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,185,200,0.15625,0.0,0.8148148148148148,0.18518518518518517,0.0,0.0,4.906106217859219
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,193,208,0.234375,0.0,0.9183673469387755,0.08163265306122448,0.0,0.0,4.743175066962544
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,201,216,0.09375,0.0,0.9482758620689655,0.05172413793103448,0.0,0.0,4.428997385939059
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,209,224,0.078125,0.0,0.9322033898305084,0.06779661016949153,0.0,0.0,4.550703685707421
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,217,232,0.15625,0.0,0.8703703703703703,0.12962962962962962,0.0,0.0,4.892538710362817
แขกมอญบางช้าง ซออู้.xlsx,ซออู้,แขกมอญบางช้าง,225,240,0.21875,0.0,0.82,0.18,0.0,0.0,4.854596495671336
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,1,16,0.5625,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,3.9770228867660005
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,9,24,0.59375,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,3.539996192997777
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,17,32,0.421875,0.0,0.8378378378378378,0.16216216216216217,0.0,0.0,3.956274962667343
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,25,40,0.421875,0.0,0.918918918918919,0.08108108108108109,0.0,0.0,4.11598935505431
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,33,48,0.59375,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,3.3913864699857177
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,41,56,0.28125,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,4.330476654264131
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,49,64,0.0625,0.016666666666666666,0.9,0.08333333333333333,0.0,0.0,4.73472952766668
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,57,72,0.25,0.020833333333333332,0.8333333333333334,0.14583333333333334,0.0,0.0,4.500524964140275
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,65,80,0.453125,0.02857142857142857,0.8571428571428571,0.11428571428571428,0.0,0.0,4.318904337546662
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,73,88,0.44642857142857145,0.03225806451612903,0.9032258064516129,0.06451612903225806,0.0,0.125,4.139132096843562
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,81,96,0.5,0.0,0.8928571428571429,0.10714285714285714,0.0,0.125,3.832387906253554
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,89,104,0.4166666666666667,0.0,0.9285714285714286,0.07142857142857142,0.0,0.25,3.8616605236925965
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,97,112,0.16666666666666666,0.0,0.925,0.075,0.0,0.25,4.39439044714613
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,105,120,0.25,0.0,0.9375,0.0625,0.0,0.0,4.55008305051206
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,113,128,0.28125,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,4.809837462839048
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,121,136,0.3125,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0,4.3973165701606405
โหมโรงมหาฤกษ์ ซออู้.xlsx,ซออู้,โหมโรงมหาฤกษ์,129,144,0.5,0.0,0.84375,0.15625,0.0,0.0,3.9624711456127897
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,1,16,0.417910447761194,0.0,0.7692307692307693,0.23076923076923078,0.1875,0.0,4.467801506505253
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,9,24,0.2153846153846154,0.09803921568627451,0.7450980392156863,0.1568627450980392,0.0625,0.0,4.999389062229567
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,17,32,0.0,0.109375,0.859375,0.03125,0.0,0.0,4.407282059681112
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,25,40,0.0,0.203125,0.78125,0.015625,0.0,0.0,4.423098923527932
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,33,48,0.0,0.1875,0.75,0.0625,0.0,0.0,4.609994757032969
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,41,56,0.0,0.125,0.796875,0.078125,0.0,0.0,4.58536588426641
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,49,64,0.0,0.109375,0.796875,0.09375,0.0,0.0,4.481171298285139
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,57,72,0.046875,0.01639344262295082,0.9016393442622951,0.08196721311475409,0.0,0.0,4.462992774035508
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,65,80,0.046875,0.01639344262295082,0.7213114754098361,0.26229508196721313,0.0,0.0,4.808252296646828
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,73,88,0.0,0.078125,0.65625,0.265625,0.0,0.0,4.800470947509161
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,81,96,0.0,0.109375,0.859375,0.03125,0.0,0.0,4.407282059681112
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,89,104,0.0,0.203125,0.78125,0.015625,0.0,0.0,4.423098923527932
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,97,112,0.0,0.1875,0.75,0.0625,0.0,0.0,4.609994757032969
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,105,120,0.0,0.125,0.796875,0.078125,0.0,0.0,4.58536588426641
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,113,128,0.1076923076923077,0.1206896551724138,0.6896551724137931,0.1896551724137931,0.0625,0.0,4.921973149067329
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,121,136,0.3076923076923077,0.044444444444444446,0.7333333333333333,0.2222222222222222,0.0625,0.0,4.66743417945087
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,129,144,0.359375,0.04878048780487805,0.8048780487804879,0.14634146341463414,0.0,0.0,4.372941862965565
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,137,152,0.359375,0.0,0.6585365853658537,0.34146341463414637,0.0,0.0,4.519689680391542
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,145,160,0.328125,0.023255813953488372,0.7674418604651163,0.20930232558139536,0.0,0.0,4.445068415357364
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,153,168,0.125,0.017857142857142856,0.8035714285714286,0.17857142857142858,0.0,0.25,4.983165788847683
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,161,176,0.09375,0.017241379310344827,0.7586206896551724,0.22413793103448276,0.0,0.25,4.516751852573807
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,169,184,0.28125,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.0,0.0,4.720131360388204
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,177,192,0.1875,0.28846153846153844,0.6153846153846154,0.09615384615384616,0.0,0.0,4.972768613735722
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,185,200,0.046875,0.04918032786885246,0.8688524590163934,0.08196721311475409,0.0,0.0,4.519367678548101
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,193,208,0.203125,0.0196078431372549,0.8627450980392157,0.11764705882352941,0.0,0.0,4.778091431093018
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,201,216,0.359375,0.0,0.6585365853658537,0.34146341463414637,0.0,0.0,4.519689680391542
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,209,224,0.328125,0.023255813953488372,0.7674418604651163,0.20930232558139536,0.0,0.0,4.445068415357364
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,217,232,0.125,0.017857142857142856,0.8035714285714286,0.17857142857142858,0.0,0.25,4.983165788847683
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,225,240,0.09375,0.0,0.7758620689655172,0.22413793103448276,0.0,0.25,4.466827296578146
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,233,248,0.28125,0.0,0.782608695652174,0.21739130434782608,0.0,0.0,4.573383542962226
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,241,256,0.2923076923076923,0.0,0.6521739130434783,0.34782608695652173,0.0625,0.0,4.642283547037795
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,249,264,0.27692307692307694,0.0,0.6595744680851063,0.3404255319148936,0.0625,0.0,4.722678031846025
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,257,272,0.171875,0.018867924528301886,0.5849056603773585,0.39622641509433965,0.0,0.0,4.849985478918108
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,265,280,0.0,0.15625,0.546875,0.296875,0.0,0.0,4.868164003167738
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,273,288,0.0,0.234375,0.640625,0.125,0.0,0.0,4.5662663839827555
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,281,296,0.0,0.09375,0.6875,0.21875,0.0,0.0,4.748961225321279
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,289,304,0.0,0.015625,0.59375,0.390625,0.0,0.0,4.682853335854921
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,297,312,0.0,0.15625,0.546875,0.296875,0.0,0.0,4.868164003167738
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,305,320,0.0625,0.26666666666666666,0.6166666666666667,0.11666666666666667,0.0,0.0,4.718800359767466
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,313,328,0.296875,0.15555555555555556,0.6888888888888889,0.15555555555555556,0.0,0.0,4.339843169594018
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,321,336,0.453125,0.0,0.5142857142857142,0.4857142857142857,0.0,0.0,3.840672244451986
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,329,344,0.375,0.0,0.475,0.525,0.0,0.0,4.328388592600685
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,337,352,0.28125,0.021739130434782608,0.7391304347826086,0.2391304347826087,0.0,0.0,4.7003676699463535
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,345,360,0.34375,0.023809523809523808,0.6190476190476191,0.35714285714285715,0.0,0.0,4.816654280979854
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,353,368,0.28125,0.0,0.6086956521739131,0.391304347826087,0.0,0.0,4.6916653447746635
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,361,376,0.06153846153846154,0.0,0.6229508196721312,0.3770491803278688,0.0625,0.0,4.548533547037795
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,369,384,0.0,0.0,0.5846153846153846,0.4153846153846154,0.0625,0.0,4.622828664259099
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,377,392,0.15625,0.0,0.6111111111111112,0.3888888888888889,0.0,0.0,4.788488606204979
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,385,400,0.296875,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,4.616190939978417
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,393,408,0.296875,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,4.596427249536568
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,401,416,0.296875,0.044444444444444446,0.6444444444444445,0.3111111111111111,0.0,0.0,4.84158349458508
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,409,424,0.28125,0.043478260869565216,0.6521739130434783,0.30434782608695654,0.0,0.0,4.907691384051438
กล่อมนารี เถา ระนาดเอก.xlsx,ระนาดเอก,กล่อมนารี,417,432,0.265625,0.0,0.6170212765957447,0.3829787234042553,0.0,0.0,4.74737605912906
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,1,16,0.109375,0.0,0.7017543859649122,0.2982456140350877,0.0,0.0,4.489206812994291
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,9,24,0.0,0.109375,0.609375,0.28125,0.0,0.0,4.798475756730228
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,17,32,0.0,0.109375,0.640625,0.25,0.0,0.0,4.697451503133398
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,25,40,0.0,0.0,0.765625,0.234375,0.0,0.0,4.324947281781223
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,33,48,0.0,0.0,0.734375,0.265625,0.0,0.0,4.524123177124763
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,41,56,0.0,0.109375,0.609375,0.28125,0.0,0.0,4.798475756730228
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,49,64,0.046875,0.11475409836065574,0.6557377049180327,0.22950819672131148,0.0,0.0,4.9592011062393215
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,57,72,0.234375,0.0,0.4489795918367347,0.5510204081632653,0.0,0.0,4.65110730410889
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,65,80,0.1875,0.0,0.46153846153846156,0.5384615384615384,0.0,0.0,4.592226257370052
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,73,88,0.0,0.0,0.453125,0.546875,0.0,0.0,4.29714545632588
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,81,96,0.046875,0.0,0.4262295081967213,0.5737704918032787,0.0,0.0,4.487211622215357
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,89,104,0.234375,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,4.7583277406511675
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,97,112,0.375,0.0,0.55,0.45,0.0,0.0,3.809527145241367
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,105,120,0.38461538461538464,0.0,0.59375,0.40625,0.0,0.1875,4.218720136335857
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,113,128,0.15384615384615385,0.0,0.5681818181818182,0.4318181818181818,0.0,0.1875,4.8192924987494
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,121,136,0.0,0.109375,0.609375,0.28125,0.0,0.0,4.798475756730228
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,129,144,0.046875,0.11475409836065574,0.6557377049180327,0.22950819672131148,0.0,0.0,4.9592011062393215
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,137,152,0.125,0.0,0.625,0.375,0.0,0.0,4.695866336941177
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,145,160,0.09375,0.0,0.6206896551724138,0.3793103448275862,0.0,0.0,4.554650512302451
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,153,168,0.09375,0.0,0.6206896551724138,0.3793103448275862,0.0,0.0,4.586396544048482
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,161,176,0.15625,0.0,0.5925925925925926,0.4074074074074074,0.0,0.0,4.764480368633779
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,169,184,0.171875,0.0,0.4339622641509434,0.5660377358490566,0.0,0.0,4.887927693609588
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,177,192,0.109375,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,4.41951856655678
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,185,200,0.328125,0.0,0.3953488372093023,0.6046511627906976,0.0,0.0,4.690634684992587
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,193,208,0.3125,0.0,0.4772727272727273,0.5227272727272727,0.0,0.0,4.59181623278334
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,201,216,0.078125,0.0,0.4915254237288136,0.5084745762711864,0.0,0.0,4.639491432428582
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,209,224,0.171875,0.018867924528301886,0.6415094339622641,0.33962264150943394,0.0,0.0,4.9456335987429165
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,217,232,0.359375,0.024390243902439025,0.7317073170731707,0.24390243902439024,0.0,0.0,4.653058939924986
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,225,240,0.359375,0.024390243902439025,0.7317073170731707,0.24390243902439024,0.0,0.0,4.8117890986551455
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,233,248,0.171875,0.03773584905660377,0.7547169811320755,0.20754716981132076,0.0,0.0,4.755157408266727
จีนขิมเล็ก เถา ระนาดเอก.xlsx,ระนาดเอก,จีนขิมเล็ก,241,256,0.15625,0.018518518518518517,0.6481481481481481,0.3333333333333333,0.0,0.0,4.897294208939477
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,1,16,0.03125,0.0,0.8225806451612904,0.1774193548387097,0.0,0.0,4.377741829322661
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,9,24,0.03125,0.0,0.9193548387096774,0.08064516129032258,0.0,0.0,4.2844989248635
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,17,32,0.03125,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,4.343379971602336
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,25,40,0.015625,0.0,0.6984126984126984,0.30158730158730157,0.0,0.0,4.6796830034704815
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,33,48,0.0,0.046875,0.734375,0.21875,0.0,0.0,4.975384439710015
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,41,56,0.06153846153846154,0.04918032786885246,0.6885245901639344,0.26229508196721313,0.0625,0.0,5.183364648336088
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,49,64,0.06153846153846154,0.01639344262295082,0.7049180327868853,0.2786885245901639,0.0625,0.0,5.1228286642591
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,57,72,0.0,0.015625,0.671875,0.3125,0.0,0.0,4.8108681226211205
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,65,80,0.0,0.046875,0.65625,0.296875,0.0,0.0,4.856181661863555
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,73,88,0.109375,0.05263157894736842,0.7017543859649122,0.24561403508771928,0.0,0.0,5.1023685666941425
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,81,96,0.109375,0.0,0.631578947368421,0.3684210526315789,0.0,0.0,5.016496986785935
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,89,104,0.0,0.0,0.890625,0.109375,0.0,0.0,4.45126459830281
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,97,112,0.0,0.0,0.9375,0.0625,0.0,0.0,4.258793217047687
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,105,120,0.0,0.03125,0.84375,0.125,0.0,0.0,4.711429035216512
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,113,128,0.0,0.03125,0.8125,0.15625,0.0,0.0,4.7285333447212325
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,121,136,0.0,0.0,0.703125,0.296875,0.0,0.0,4.3502403447059805
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,129,144,0.0,0.0,0.734375,0.265625,0.0,0.0,4.502774320490692
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,137,152,0.0,0.015625,0.828125,0.15625,0.0,0.0,4.711429035216512
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,145,160,0.0,0.046875,0.765625,0.1875,0.0,0.0,4.2844989248635
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,153,168,0.0,0.03125,0.8125,0.15625,0.0,0.0,4.462582749448795
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,161,176,0.0,0.0,0.75,0.25,0.0,0.0,4.565602193824558
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,169,184,0.21875,0.0,0.5,0.5,0.0,0.0,4.6916653447746635
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,177,192,0.21875,0.04,0.54,0.42,0.0,0.0,4.7489612253212785
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,185,200,0.0,0.03125,0.734375,0.234375,0.0,0.0,4.753162217487792
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,193,208,0.0,0.0,0.796875,0.203125,0.0,0.0,4.55070368570742
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,201,216,0.0,0.015625,0.890625,0.09375,0.0,0.0,4.530275805107373
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,209,224,0.0,0.046875,0.71875,0.234375,0.0,0.0,4.486547432057159
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,217,232,0.0,0.03125,0.6875,0.28125,0.0,0.0,4.638570456394561
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,225,240,0.0,0.0,0.859375,0.140625,0.0,0.0,4.330476654264131
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,233,248,0.0,0.0,0.890625,0.109375,0.0,0.0,4.163965146396304
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,241,256,0.0,0.125,0.859375,0.015625,0.0,0.0,4.458381757282281
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,249,264,0.0,0.125,0.875,0.0,0.0,0.0,4.116659036679279
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,257,272,0.0,0.0,0.984375,0.015625,0.0,0.0,3.8442990275484052
